Date,country,crypto,interest,country_code,iso3,name,region,lon,lat,Open,High,Low,Close,Volume,returns,log_returns,volatility_7d,volatility_30d,returns_squared,price_normalized
2021-08-29,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,3246.77099609375,3283.235595703125,3158.84033203125,3227.002685546875,13296586731,-0.005363277326429605,-0.00537771133044636,0.035112538498773195,0.0412825321864348,2.8764743680193894e-05,0.6406936251204951
2021-09-05,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,3886.3310546875,3979.1865234375,3838.4873046875,3952.133544921875,18371468576,0.016540127206146282,0.0164048291616595,0.04756678954200957,0.04380772348127968,0.00027357580799550044,0.8030926019991109
2021-09-12,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,3270.291748046875,3462.46826171875,3235.109375,3410.134521484375,16810411424,0.04276591838826538,0.04187671975472418,0.05876399269270034,0.04534186854333935,0.0018289237755917747,0.6817074951077498
2021-09-19,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,3433.287841796875,3448.322021484375,3286.17236328125,3329.447998046875,14257609743,-0.029886295240556526,-0.030341992953112053,0.04003960591395386,0.04575015062944701,0.0008931906432057117,0.6636370893530747
2021-09-26,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,2926.343017578125,3114.857421875,2744.5830078125,3062.265380859375,21172766310,0.046725906122755845,0.045667107856888885,0.07833449718196762,0.05586081997534879,0.0021833103029925923,0.6037993606038122
2021-10-03,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,3390.767578125,3484.605712890625,3348.1201171875,3418.358642578125,15516566862,0.00786164789618482,0.007830906157729635,0.05112155652154048,0.05515993241135642,6.180550764358721e-05,0.683549354179231
2021-10-10,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,3575.0205078125,3603.244873046875,3414.970947265625,3425.852783203125,16171746693,-0.041911600438504726,-0.042815230151979806,0.025588865214583804,0.04931831839917936,0.0017565822513168695,0.6852277281642156
2021-10-17,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,3829.85888671875,3914.89794921875,3660.723388671875,3847.1044921875,15908090346,0.004365729517258554,0.004356227365992981,0.024050321731084217,0.04722969842389671,1.905959421786261e-05,0.7795704880439912
2021-10-24,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,4171.85595703125,4185.7294921875,3967.120361328125,4087.903076171875,14978083638,-0.02007844030485162,-0.020282751648381038,0.04157834089611277,0.03530789280056434,0.00040314376507548995,0.8334992971234826
2021-10-31,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,4322.744140625,4394.44970703125,4179.01611328125,4288.07421875,17498160238,-0.008686825906328188,-0.008724776317407503,0.046540816052699996,0.033211808409762185,7.546094432685455e-05,0.8783292589642044
2021-11-07,IN,Ethereum,6,IN,IND,India,Asia,77.209,28.6139,4523.98193359375,4640.921875,4510.984375,4620.5546875,13541376033,0.021889164788917004,0.021653036574546432,0.025062100941386847,0.034095280792349934,0.000479135535156364,0.9527909747483888
2021-11-14,IN,Ethereum,7,IN,IND,India,Asia,77.209,28.6139,4648.6328125,4689.8427734375,4516.935546875,4626.35888671875,12172962219,-0.005396490580547919,-0.005411104234516528,0.022515830486062868,0.032630479617825094,2.9122110585942418e-05,0.9540908725565405
2021-11-21,IN,Ethereum,6,IN,IND,India,Asia,77.209,28.6139,4412.1953125,4422.49169921875,4255.455078125,4269.73291015625,14094831413,-0.031791480942506056,-0.03230780265397009,0.05336254461486698,0.037861318073471824,0.0010106982605177259,0.8742215731420795
2021-11-28,IN,Ethereum,6,IN,IND,India,Asia,77.209,28.6139,4101.64892578125,4297.91650390625,3989.969970703125,4294.45361328125,15953126340,0.048217169085520206,0.04709078684110003,0.04480311627839366,0.036203414966855474,0.0023248953946216457,0.8797579764592411
2021-12-05,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,4119.62890625,4246.92333984375,4040.217529296875,4198.32275390625,25533062707,0.019112436240023678,0.01893208793772683,0.03740220829075874,0.03797939187483284,0.00036528521902897044,0.8582286855635014
2021-12-12,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,4084.811279296875,4173.60888671875,3993.055908203125,4134.453125,14057603914,0.01224172241858712,0.012167398488535382,0.04540022815264089,0.04170076384447563,0.00014985976777373848,0.8439245606543341
2021-12-19,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,3960.872314453125,4018.658447265625,3894.398681640625,3922.592529296875,16167785597,-0.009661431377819718,-0.009708405810989045,0.047363066839405096,0.04075851698511119,9.334325626831942e-05,0.7964766503382064
2021-12-26,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,4094.151611328125,4105.02392578125,4013.0263671875,4067.328125,11197244172,-0.0063403613927860425,-0.0063605468513840005,0.017136814471805373,0.03672004327810123,4.0200182591131764e-05,0.8288913688075923
2022-01-02,IN,Ethereum,6,IN,IND,India,Asia,77.209,28.6139,3769.29833984375,3836.161865234375,3727.357421875,3829.56494140625,9881471548,0.01588136117589123,0.01575657184191493,0.032969093397334094,0.03513873358621418,0.0002522176327991052,0.7756423624305804
2022-01-09,IN,Ethereum,6,IN,IND,India,Asia,77.209,28.6139,3091.6962890625,3206.790771484375,3075.911376953125,3157.75146484375,12334683863,0.021274058960640163,0.0210509252603742,0.0334429575102737,0.03489262460691299,0.00045258558466079404,0.6251842487860275
2022-01-16,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,3330.38720703125,3376.401123046875,3291.563720703125,3350.921875,9505934874,0.006122481592311324,0.006103815352282093,0.031704636295357795,0.030613062053842347,3.7484780848191007e-05,0.6684463394376878
2022-01-23,IN,Ethereum,9,IN,IND,India,Asia,77.209,28.6139,2406.92431640625,2542.144775390625,2381.51513671875,2535.0390625,16481489511,0.053990906269038685,0.05258382225371412,0.06031079587756279,0.04179878499716173,0.002915017959752121,0.48572272163848146
2022-01-30,IN,Ethereum,9,IN,IND,India,Asia,77.209,28.6139,2598.56494140625,2631.408447265625,2550.4609375,2603.466552734375,9501221177,0.0024573075711489256,0.0024542933278380702,0.027949015729304402,0.042414336521079475,6.038360499225832e-06,0.501047616808454
2022-02-06,IN,Ethereum,6,IN,IND,India,Asia,77.209,28.6139,3014.959716796875,3061.26123046875,2965.429931640625,3057.47607421875,9466018022,0.014206593311191451,0.01410662535468382,0.046958424947466285,0.046157778193439636,0.00020182729350958967,0.6027267562754488
2022-02-13,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,2916.78955078125,2947.776611328125,2845.397705078125,2883.46337890625,9054963563,-0.011619882910758439,-0.0116879213293838,0.033684225629826134,0.04574180754157523,0.000135021678859736,0.5637551922918148
2022-02-20,IN,Ethereum,6,IN,IND,India,Asia,77.209,28.6139,2763.756591796875,2763.756591796875,2585.9462890625,2628.6484375,11641437834,-0.048866619788482835,-0.05010097368287536,0.052247620079213554,0.042799034338413935,0.0023879465295521423,0.5066873055197267
2022-02-27,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,2780.50439453125,2831.12548828125,2581.61572265625,2621.8017578125,16150857254,-0.05728286710874153,-0.058989006467831916,0.03842176203897606,0.041968681767326176,0.0032813268641977422,0.5051539356984176
2022-03-06,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,2664.943603515625,2673.63720703125,2555.037353515625,2555.037353515625,8872976607,-0.04120099883208184,-0.042073818174725976,0.06146834816737815,0.043924727157637226,0.0016975223047612088,0.490201502203768
2022-03-13,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,2573.488037109375,2594.5498046875,2503.88525390625,2518.944580078125,8632000379,-0.021675689037740864,-0.02191405761565889,0.036179053585885065,0.04412352292987549,0.00046983549526083944,0.4821182308835904
2022-03-20,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,2946.547607421875,2956.965576171875,2826.107421875,2860.459228515625,12684727326,-0.029120965764543816,-0.02955339699363291,0.02913378863305311,0.04124332299335477,0.000848030647059733,0.5586032249757096
2022-03-27,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,3143.795654296875,3291.57763671875,3129.997802734375,3291.57763671875,13431866834,0.047212927981994834,0.046132280821914166,0.01493241396541563,0.03911441169789979,0.002229060568633031,0.6551557127102273
2022-04-03,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,3444.810546875,3573.960205078125,3421.259765625,3522.83349609375,15333808649,0.022575567663241758,0.02232451100912061,0.025677923244503142,0.028239116755528728,0.0005096562553176069,0.7069473506941009
2022-04-10,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,3261.29150390625,3303.003173828125,3211.866943359375,3211.866943359375,10427054790,-0.015343531967263346,-0.015462462060695115,0.031750074292612014,0.027672454525109105,0.0002354239732304322,0.6373038520695079
2022-04-17,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,3061.8818359375,3075.77587890625,2989.0439453125,2993.4033203125,10463091281,-0.022501632953508044,-0.02275865766468476,0.03476633969706278,0.029226251581577198,0.0005063234855743991,0.588377139863952
2022-04-24,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,2937.34716796875,2961.882080078125,2922.128662109375,2922.732666015625,9696829579,-0.005235109183876596,-0.005248860381637175,0.016902417010340044,0.028642086684387023,2.7406368167109082e-05,0.5725498697860423
2022-05-01,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,2729.994140625,2838.704345703125,2728.078857421875,2827.756103515625,15332730152,0.03573723860073175,0.0351134809733128,0.04131036229121152,0.03026828563005898,0.0012771502228056313,0.5512790931006559
2022-05-08,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,2636.121826171875,2638.83056640625,2498.43017578125,2517.4599609375,20802269935,-0.04500336515045189,-0.046047462225365786,0.039475536553039904,0.03227111791589322,0.0020253028748649076,0.48178573830466515
2022-05-15,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,2056.18310546875,2147.1943359375,2008.1627197265625,2145.706787109375,14846088335,0.04349267877534668,0.0425734314830471,0.0706953444881297,0.04286226020751934,0.0018916131070554917,0.3985285795442429
2022-05-22,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,1974.670654296875,2047.19140625,1966.038818359375,2043.170166015625,10941123403,0.03476891305694485,0.0341781293795885,0.051549057993253614,0.04801653795668319,0.0012088773151613902,0.37556466600652955
2022-05-29,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1792.1844482421875,1818.776611328125,1765.9373779296875,1812.031005859375,10642556101,0.030768501122035552,0.030304641628396484,0.0367689414914024,0.04804351581858674,0.000946700661296703,0.323799163765581
2022-06-05,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1801.8189697265625,1825.859619140625,1777.13330078125,1805.2049560546875,8850385937,0.0019956927348694364,0.0019937039856387836,0.05184295171454337,0.05029335138277467,3.98278949201065e-06,0.32227041417497715
2022-06-12,IN,Ethereum,7,IN,IND,India,Asia,77.209,28.6139,1530.189697265625,1539.705078125,1436.1839599609375,1445.216552734375,23465074882,-0.05520619538595595,-0.056788571472257895,0.03999910765389249,0.044623218535695834,0.0030477240089923437,0.24164807183283185
2022-06-19,IN,Ethereum,5,IN,IND,India,Asia,77.209,28.6139,993.400634765625,1142.3408203125,943.1163330078124,1127.656494140625,21795481981,0.13487797259723666,0.12652513202322718,0.10455179821821023,0.06082663225879046,0.018192067491940925,0.17052790373298238
2022-06-26,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,1242.987548828125,1272.1312255859375,1199.4063720703125,1199.8316650390625,12096607824,-0.035076073128295526,-0.035706013007877895,0.05467079194452065,0.0646341345347876,0.0012303309061015356,0.18669212258866333
2022-07-03,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1066.4674072265625,1083.4189453125,1044.005615234375,1073.7669677734375,8557248150,0.0068017470323764595,0.006778719510311701,0.020745199904211607,0.0600556639254734,4.626376269244197e-05,0.15845890427811493
2022-07-10,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1216.9044189453125,1216.9044189453125,1157.175537109375,1168.401611328125,10984558039,-0.03991579906928,-0.0407342890636578,0.04072374608242998,0.06233768624371273,0.001593271015339134,0.1796531054238228
2022-07-17,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,1353.205078125,1378.41748046875,1329.7633056640625,1338.6357421875,16079711737,-0.010343374922703541,-0.010397239373836612,0.06364946013858629,0.05411673433628671,0.00010698540479161248,0.217778429045012
2022-07-24,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1549.2225341796875,1654.4287109375,1548.671142578125,1599.4766845703125,17217849557,0.03238835646038862,0.03187491067046729,0.07143449717851594,0.05160647582842023,0.0010490056342051975,0.27619588793999494
2022-07-31,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1695.884765625,1745.8831787109375,1672.61279296875,1681.517333984375,14200735370,-0.008521467271251915,-0.008557982564043836,0.07100231223187725,0.057781017339516696,7.261540445501755e-05,0.29456956126398576
2022-08-07,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1691.7779541015625,1724.7891845703125,1672.908447265625,1699.350830078125,10252090340,0.00454746092581626,0.004537152465114219,0.03504682291181742,0.05830889456179352,2.0679400871825677e-05,0.2985635183302869
2022-08-14,IN,Ethereum,4,IN,IND,India,Asia,77.209,28.6139,1981.782470703125,2022.79150390625,1919.0101318359373,1936.802001953125,14062754456,-0.02247702236489202,-0.022733480866810634,0.04309805106595154,0.05550850332981716,0.000505216534391856,0.3517426471352109
2022-08-21,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1576.5435791015625,1640.9365234375,1569.0465087890625,1619.3189697265625,15849221752,0.02683264680235764,0.026478964213690254,0.048808026518966215,0.04959310960615438,0.0007199909344200736,0.2806397297192376
2022-08-28,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1491.206787109375,1505.7919921875,1430.54736328125,1430.54736328125,12823572918,-0.040799154786720804,-0.04165479410441762,0.047318613281413166,0.043359023603434625,0.001664571031310803,0.23836278707625785
2022-09-04,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1556.8958740234375,1578.00927734375,1543.6988525390625,1577.6416015625,8884144998,0.013340153730219573,0.01325195738219183,0.03510135935684725,0.044289900619296635,0.00017795970154589117,0.2713057428100735
2022-09-11,IN,Ethereum,6,IN,IND,India,Asia,77.209,28.6139,1775.97607421875,1782.7298583984375,1730.164794921875,1761.800048828125,12464301922,-0.008109253593359123,-0.008142312433257365,0.03068993459857002,0.041758332310341324,6.575999384140784e-05,0.3125495307868663
2022-09-18,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1469.7054443359375,1469.7054443359375,1331.4947509765625,1335.3291015625,15762284723,-0.09145321094699688,-0.09590889103782882,0.05444282848322782,0.04539601582383912,0.00836368979251591,0.2170378798772823
2022-09-25,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1317.9384765625,1333.371337890625,1275.627685546875,1294.216796875,11802651633,-0.018039916825051683,-0.018204619951859718,0.039374539527196405,0.04342766543567763,0.00032543859905478277,0.20783044354761543
2022-10-02,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1311.75341796875,1316.330078125,1275.3360595703125,1276.093505859375,7578351650,-0.027104071096941795,-0.027478161506315324,0.018026975475615634,0.0396926045849647,0.0007346306700280756,0.2037715845422937
2022-10-09,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1315.460205078125,1327.6688232421875,1309.3446044921875,1322.604248046875,5486230123,0.005400043427506773,0.005385515470594665,0.020311672345014905,0.03756868570118824,2.91604690189591e-05,0.21418804503002603
2022-10-16,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1275.0054931640625,1312.634521484375,1275.0054931640625,1306.296630859375,7491625206,0.024649481713894028,0.024350585046003355,0.017105785792683546,0.029157669642154656,0.0006075969487635961,0.21053582100406087
2022-10-23,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1314.24951171875,1367.7607421875,1302.9088134765625,1363.447021484375,9909510925,0.03739470233280473,0.03671247624466532,0.020020976541830857,0.018059328067777904,0.0013983637625590716,0.22333511763544794
2022-10-30,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1619.6978759765625,1637.037841796875,1579.4852294921875,1590.7833251953125,13930073427,-0.017852187537918507,-0.018013460099468862,0.04648929779014327,0.028471216478724064,0.00031870059988901286,0.2742489391239496
2022-11-06,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1627.901123046875,1634.1324462890625,1572.2347412109375,1572.2347412109375,11632744705,-0.034234871794410315,-0.03483461283610738,0.03746286891686441,0.03147437965157375,0.001172026446779711,0.2700948322856254
2022-11-13,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1255.4412841796875,1271.7125244140625,1208.52099609375,1221.8192138671875,10717455214,-0.026646969734394843,-0.027008436018424144,0.1163191512738991,0.06325849926855695,0.0007100609960257548,0.19161641368397514
2022-11-20,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1218.436279296875,1224.0777587890625,1137.9332275390625,1142.4666748046875,9651002684,-0.062342756772829966,-0.06437080909304099,0.0280518171853575,0.06409403274401244,0.0038866193220362367,0.1738447646224834
2022-11-27,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1205.9052734375,1220.3494873046875,1195.0390625,1195.126953125,4486976868,-0.008931930020055212,-0.008972058837567288,0.02377920410079923,0.06026384797512074,7.977937388316351e-05,0.1856384639400562
2022-12-04,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1243.21923828125,1281.4923095703125,1242.9117431640625,1280.256591796875,5174128454,0.029695743878074943,0.02926336431092535,0.037241352622543133,0.0602892223735299,0.0008818372044722254,0.20470394163090316
2022-12-11,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1266.4178466796875,1281.783203125,1260.6636962890625,1263.8685302734375,3362005848,-0.0019864627881867047,-0.001988438422173628,0.022437947311479165,0.02783750651800799,3.946034408850497e-06,0.2010337014390515
2022-12-18,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1188.1285400390625,1194.2144775390625,1176.185791015625,1184.7152099609375,3350092519,-0.0028904831146532306,-0.002894668628354817,0.037199511967136674,0.03138358751802601,8.354892636095441e-06,0.18330666904330606
2022-12-25,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1221.1715087890625,1223.517822265625,1203.7196044921875,1218.9620361328125,3942720070,-0.0017905466295349282,-0.001792151574256242,0.018059132760009915,0.028232265661090515,3.2060572325388912e-06,0.1909765254006068
2023-01-01,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1196.713623046875,1203.475341796875,1192.8853759765625,1200.96484375,2399674550,0.003504097838116227,0.0034979727916243848,0.010130062590290187,0.024120262303236488,1.2278701659090815e-05,0.18694590721373844
2023-01-08,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1264.181884765625,1287.3594970703125,1260.226806640625,1287.3594970703125,3495088905,0.018262795354943462,0.01809803349242052,0.014174490163740358,0.02153245023890726,0.0003335296941765445,0.20629469526434555
2023-01-15,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1550.7315673828125,1556.9508056640625,1520.893798828125,1552.4794921875,6774614499,0.0011430806152468165,0.0011424277960363034,0.021542359998534568,0.018686570561284054,1.3066332929530406e-06,0.26567048295900353
2023-01-22,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1627.365966796875,1658.0234375,1612.085693359375,1628.382080078125,7517988734,0.0007767819470894111,0.0007764804081359887,0.03359206613077855,0.02256567988901261,6.033901933240166e-07,0.2826694872856172
2023-01-29,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1572.6295166015625,1653.7249755859375,1568.98486328125,1646.1556396484375,8801292300,0.046883068812149764,0.04581724352364491,0.030707928531400794,0.02571694825374771,0.0021980221412447698,0.28665002107809395
2023-02-05,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1667.16650390625,1671.770263671875,1616.391845703125,1631.6458740234375,6926696531,-0.02124299484445158,-0.02147187445568897,0.026693456811426187,0.028252858662439616,0.00045126482996139637,0.28340044058957425
2023-02-12,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1539.7760009765625,1545.55419921875,1501.4620361328125,1515.03369140625,5319698775,-0.016165097645040705,-0.016297178166478982,0.030729497315781583,0.031099893925204954,0.0002613103818737005,0.2572841901172992
2023-02-19,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1691.68017578125,1718.9476318359375,1673.9066162109375,1681.4361572265625,6959144003,-0.006137357465717308,-0.006156268459437538,0.03325594104299246,0.029375090934484777,3.7667156661995975e-05,0.2945513810662399
2023-02-26,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1594.7611083984375,1645.2734375,1590.39306640625,1640.817138671875,5727967432,0.028780357616977614,0.02837398180046356,0.02016487675041479,0.028706955132022635,0.0008283089845611214,0.28545442019385286
2023-03-05,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1567.1793212890625,1584.2088623046875,1559.9541015625,1564.46875,5020886238,-0.001566891740346743,-0.0015681205990365002,0.02467598089792814,0.027244113108068,2.455149725966845e-06,0.2683555751421746
2023-03-12,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1482.431884765625,1607.152587890625,1461.6109619140625,1590.29296875,11480965122,0.07262583079496476,0.07010968968857462,0.0425293142723639,0.03000296976137194,0.005274511298658852,0.2741391197941072
2023-03-19,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1762.9632568359375,1843.8441162109373,1762.9632568359375,1785.5765380859375,9170565472,0.013576328363562151,0.013484995730340676,0.035258695579346695,0.03040915529967353,0.00018431669183526216,0.317874469698668
2023-03-26,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1743.8421630859375,1797.8802490234375,1741.182861328125,1775.6767578125,6990313307,0.01830062623377482,0.01813518517494087,0.03561376788243293,0.03346063183886612,0.0003349129205483271,0.31565733307161137
2023-04-02,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1821.192138671875,1824.328857421875,1774.8724365234375,1795.7081298828125,6199721188,-0.010007641085160612,-0.010058054151126426,0.02145177205933876,0.03221667552318127,0.00010015288008939468,0.32014352240921246
2023-04-09,IN,Ethereum,3,IN,IND,India,Asia,77.209,28.6139,1849.6722412109373,1873.057373046875,1828.7000732421875,1859.3878173828125,6361497715,0.005347206395527104,0.005332960847435061,0.017792788594859825,0.030012303015590613,2.859261623636597e-05,0.3344051083895188
2023-04-16,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,2092.281005859375,2137.445068359375,2076.83203125,2120.005859375,7898126856,0.013161051129283452,0.01307519696283164,0.022293524497990352,0.02453426636391175,0.00017321326682761322,0.3927726469219695
2023-04-23,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1874.1715087890625,1882.229736328125,1838.992431640625,1862.06201171875,6607451862,-0.006491537762182253,-0.006512699424307825,0.03486203691691497,0.026335610449664596,4.2140062517838176e-05,0.33500401604669
2023-04-30,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1908.7413330078125,1938.41796875,1876.92431640625,1876.92431640625,6539641957,-0.016759595054255505,-0.016901626227118743,0.014183220437773198,0.025208099829529786,0.0002808840263826256,0.33833255053684896
2023-05-07,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1899.9176025390625,1933.9984130859373,1873.076416015625,1873.076416015625,6883942236,-0.014285377484394957,-0.01438839576966011,0.036333702127767084,0.028941807210992685,0.0002040720098716584,0.33747078182505125
2023-05-14,IN,Ethereum,1,IN,IND,India,Asia,77.209,28.6139,1796.10791015625,1823.49072265625,1793.228759765625,1800.5009765625,4711210241,0.0024419977119396474,0.0024390208808186785,0.010562300628912592,0.025621292748231553,5.9633528251184735e-06,0.3212169195582294
2023-05-21,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1820.1380615234373,1827.9219970703125,1799.9468994140625,1804.5313720703125,3386768865,-0.00875959777262747,-0.008798188574408906,0.0077195063479052325,0.019105321743578867,7.673055313822013e-05,0.3221195595416512
2023-05-28,IN,Ethereum,1,IN,IND,India,Asia,77.209,28.6139,1831.0986328125,1915.7232666015625,1825.46728515625,1910.9141845703125,6359610561,0.04357768640169235,0.042654892681299954,0.02195852360844519,0.02109427603665243,0.0018990147521242423,0.3459448590501571
2023-06-04,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1892.398193359375,1912.2056884765625,1885.65185546875,1890.5135498046875,3747042696,-0.0010034418002141665,-0.0010039455849780313,0.01276331961078643,0.01661848851103862,1.0068954464170473e-06,0.34137597031679473
2023-06-11,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1752.527587890625,1776.84716796875,1741.1104736328125,1753.415283203125,4559112981,0.0005880658165602348,0.0005878929736166297,0.03085365127568887,0.019670754882957657,3.4582140460665576e-07,0.31067169406089845
2023-06-18,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1727.1937255859375,1746.5091552734375,1718.1114501953125,1720.5775146484375,3820038842,-0.003836597486115201,-0.0038439761048233256,0.024732624661022315,0.022418420144511644,1.4719480270465478e-05,0.3033174076623656
2023-06-25,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1875.84912109375,1929.0791015625,1870.85009765625,1900.506103515625,6937581709,0.01303072137420247,0.012946551928309865,0.022735432784829614,0.024607970885664555,0.0001697996995320971,0.3436138843127038
2023-07-02,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1924.4481201171875,1958.1607666015625,1895.906982421875,1937.4383544921875,6343966490,0.0066884882472737495,0.006666219550552589,0.025450349106301912,0.025416319760492044,4.473587503391907e-05,0.35188516348235266
2023-07-09,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1865.594970703125,1878.6689453125,1857.748291015625,1863.009765625,4392863807,-0.0013560608539179286,-0.0013569811365045717,0.015000181666819918,0.023537322733069497,1.8389010395286218e-06,0.33521627327270354
2023-07-16,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1931.64501953125,1942.0308837890625,1917.2940673828125,1923.681884765625,4329306566,-0.0040304440984128,-0.004038588228567911,0.032227095759245615,0.023528512012653036,1.6244479630430566e-05,0.348804289761186
2023-07-23,IN,Ethereum,2,IN,IND,India,Asia,77.209,28.6139,1866.09423828125,1904.4832763671875,1859.56884765625,1889.191650390625,4480604100,0.013019001578937539,0.012934982819089802,0.008614214013363741,0.02089196477152247,0.00016949440211237813,0.34107992014929084
2023-07-30,IN,Ethereum,1,IN,IND,India,Asia,77.209,28.6139,1880.87158203125,1884.1441650390625,1851.72802734375,1861.643798828125,4003005547,-0.010326601736203367,-0.01038029102636269,0.01077281242853458,0.01782362505721831,0.00010663870341815839,0.33491035385499474
2023-08-06,IN,Ethereum,1,IN,IND,India,Asia,77.209,28.6139,1834.84521484375,1836.2489013671875,1824.9866943359373,1827.4620361328125,2963395076,-0.004101323417211589,-0.0041097569109865275,0.008068110970945029,0.016670677854886563,1.6820853772568145e-05,0.32725506899453394
2023-08-13,IN,Ethereum,1,IN,IND,India,Asia,77.209,28.6139,1849.0538330078125,1859.9163818359373,1834.8043212890625,1839.2801513671875,3054625661,-0.005197573554549306,-0.005211127926941038,0.00682715719093827,0.008058728412273126,2.701477085495031e-05,0.32990183239990095
2023-08-20,IN,Ethereum,1,IN,IND,India,Asia,77.209,28.6139,1669.5877685546875,1692.3287353515625,1662.9014892578125,1684.85205078125,4105056995,0.009212569995102449,0.009170393112570728,0.025755882096347587,0.01487688446233346,8.487144591466193e-05,0.2953163983196576
